"Id","Priority","Status","System","Category","File","Class","Evidence","Risk","Recommendation","Verification","Notes"
"SERIAL-1301","High","Open","Magic:Jester","VersionHandling","Data/Scripts/Magic/Jester/Spells/Clowns.cs","Server.Spells.Jester.Clown","Serialize:L250;Deserialize:L259;SerialCtor:L247","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1302","High","Open","Magic:Knight","VersionHandling","Data/Scripts/Magic/Knight/BookOfChivalry.cs","Server.Items.BookOfChivalry","Serialize:L37;Deserialize:L43;SerialCtor:L34;VersionWrite:L40;VersionRead:L46","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1303","High","Open","Magic:Magery","VersionHandling","Data/Scripts/Magic/Magery/Magery 7th/GateTravel.cs","Server.Spells.Seventh.InternalItem","Serialize:L151;Deserialize:L156;SerialCtor:L148","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1304","High","Open","Magic:Necromancy","VersionHandling","Data/Scripts/Magic/Necromancy/NecromancerSpellbook.cs","Server.Items.NecromancerSpellbook","Serialize:L36;Deserialize:L43;SerialCtor:L33;VersionWrite:L40;VersionRead:L47","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1305","High","Open","Magic:Ninjitsu","VersionHandling","Data/Scripts/Magic/Ninjitsu/BookOfNinjitsu.cs","Server.Items.BookOfNinjitsu","Serialize:L36;Deserialize:L43;SerialCtor:L33;VersionWrite:L40;VersionRead:L47","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1306","High","Open","Magic:Ninjitsu","VersionHandling","Data/Scripts/Magic/Ninjitsu/MirrorImage.cs","Server.Spells.Ninjitsu.Clone","Serialize:L256;Deserialize:L265;SerialCtor:L253","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1307","High","Open","Magic:Research","VersionHandling","Data/Scripts/Magic/Research/Spells/Enchanting/ResearchEnchant.cs","Server.Spells.Research.ResearchEnchantStone","Serialize:L292;Deserialize:L304;SerialCtor:L289;VersionWrite:L295;VersionRead:L307","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1308","High","Open","Magic:Shinobi","VersionHandling","Data/Scripts/Magic/Shinobi/ShinobiScroll.cs","Server.Items.ShinobiScroll","Serialize:L431;Deserialize:L447;SerialCtor:L428;VersionWrite:L434;VersionRead:L450","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1309","High","Open","Magic:Syth","VersionHandling","Data/Scripts/Magic/Syth/Spells/Projection.cs","Server.Spells.Syth.SythProjection","Serialize:L235;Deserialize:L242;SerialCtor:L232","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1310","High","Open","Magic:Witch","VersionHandling","Data/Scripts/Magic/Witch/Effects/GraveyardGateway.cs","Server.Spells.Undead.InternalItem","Serialize:L156;Deserialize:L161;SerialCtor:L153","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1311","Critical","Open","Mobiles:Animals","WriteReadAlignment","Data/Scripts/Mobiles/Animals/Mounts/Ethereals.cs","Server.Mobiles.EtherealMount","Serialize:L338;Deserialize:L352;SerialCtor:L93;VersionWrite:L342;VersionRead:L357","Critical","Compare ordered writes and reads manually; preserve save order or add a migration plan before edits.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1312","High","Open","Mobiles:Animals","VersionHandling","Data/Scripts/Mobiles/Animals/Mounts/GiantHawk.cs","Server.Mobiles.GiantHawk","Serialize:L92;Deserialize:L98;SerialCtor:L89;VersionWrite:L95;VersionRead:L101","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1313","High","Open","Mobiles:Animals","VersionHandling","Data/Scripts/Mobiles/Animals/Mounts/GiantRaven.cs","Server.Mobiles.GiantRaven","Serialize:L110;Deserialize:L116;SerialCtor:L107;VersionWrite:L113;VersionRead:L119","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1314","Critical","Open","Mobiles:Base","WriteReadAlignment","Data/Scripts/Mobiles/Base/BaseCreature.cs","Server.Mobiles.BaseCreature","Serialize:L6507;Deserialize:L6665;SerialCtor:L6498;VersionWrite:L6511;VersionRead:L6669","Critical","Compare ordered writes and reads manually; preserve save order or add a migration plan before edits.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1315","High","Open","Mobiles:Base","VersionHandling","Data/Scripts/Mobiles/Base/BaseHealer.cs","Server.Mobiles.BaseHealer","Serialize:L414;Deserialize:L419;SerialCtor:L411","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1316","Critical","Open","Mobiles:Base","WriteReadAlignment","Data/Scripts/Mobiles/Base/BaseVendor.cs","Server.Mobiles.BaseVendor","Serialize:L3144;Deserialize:L3183;SerialCtor:L223;VersionWrite:L3148;VersionRead:L3187","Critical","Compare ordered writes and reads manually; preserve save order or add a migration plan before edits.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1317","High","Open","Mobiles:Base","MissingSerialConstructor","Data/Scripts/Mobiles/Base/PlayerBarkeeper.cs","Server.Mobiles.BarkeeperRumor","Deserialize:L108","High","Confirm whether the type is save-persistent; add the RunUO Serial constructor if it must load from world saves.","Re-run Phase 6 serialization register and narrow project build.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1318","High","Open","Mobiles:Base","MissingSerializerPair","Data/Scripts/Mobiles/Base/PlayerBarkeeper.cs","Server.Mobiles.BarkeeperRumor","Deserialize:L108","High","Pair Serialize and Deserialize or document why this marker is not a save-persistent type.","Re-run Phase 6 serialization register and narrow project build.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1319","Critical","Open","Mobiles:Base","BaseCallOrder","Data/Scripts/Mobiles/Base/PlayerBarkeeper.cs","Server.Mobiles.BarkeeperRumor","Deserialize:L108","Critical","Review base Serialize/Deserialize order before any save-affecting edit.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1320","High","Open","Mobiles:Base","VersionHandling","Data/Scripts/Mobiles/Base/PlayerBarkeeper.cs","Server.Mobiles.BarkeeperRumor","Deserialize:L108","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1321","Critical","Open","Mobiles:Base","WriteReadAlignment","Data/Scripts/Mobiles/Base/PlayerBarkeeper.cs","Server.Mobiles.BarkeeperRumor","Deserialize:L108","Critical","Compare ordered writes and reads manually; preserve save order or add a migration plan before edits.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1322","Critical","Open","Mobiles:Base","WriteReadAlignment","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Server.Mobiles.PlayerMobile","Serialize:L5042;Deserialize:L4577;SerialCtor:L3659;VersionWrite:L5064;VersionRead:L4580","Critical","Compare ordered writes and reads manually; preserve save order or add a migration plan before edits.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1323","High","Open","Mobiles:Base","VersionHandling","Data/Scripts/Mobiles/Base/PlayerVendor.cs","Server.Mobiles.PlayerVendorPlaceholder","Serialize:L1779;Deserialize:L1788;SerialCtor:L1735","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1324","High","Open","Mobiles:Base","VersionHandling","Data/Scripts/Mobiles/Base/RentedVendor.cs","Server.Mobiles.RentedVendor","Serialize:L374;Deserialize:L392;SerialCtor:L90","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-1325","High","Open","Mobiles:Base","MissingSerialConstructor","Data/Scripts/Mobiles/Base/VendorInventory.cs","Server.Mobiles.VendorInventory","Serialize:L99","High","Confirm whether the type is save-persistent; add the RunUO Serial constructor if it must load from world saves.","Re-run Phase 6 serialization register and narrow project build.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
