"File","Class","Location","CommentType","Reason","DraftComment","SourcePhase","Status","Evidence"
"Data/Scripts/Magic/Bard/Scrolls/FireThrenody.cs","Server.Items.FireThrenodyScroll","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L30;Deserialize:L36;SerialCtor:L22;VersionWrite:L33;VersionRead:L39"
"Data/Scripts/Magic/Bard/Scrolls/FoeRequiem.cs","Server.Items.FoeRequiemScroll","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L30;Deserialize:L36;SerialCtor:L22;VersionWrite:L33;VersionRead:L39"
"Data/Scripts/Magic/Bard/Scrolls/IceCarol.cs","Server.Items.IceCarolScroll","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L30;Deserialize:L36;SerialCtor:L22;VersionWrite:L33;VersionRead:L39"
"Data/Scripts/Magic/Bard/Scrolls/IceThrenody.cs","Server.Items.IceThrenodyScroll","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L30;Deserialize:L36;SerialCtor:L22;VersionWrite:L33;VersionRead:L39"
"Data/Scripts/Magic/Bard/Scrolls/KnightsMinne.cs","Server.Items.KnightsMinneScroll","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L30;Deserialize:L36;SerialCtor:L22;VersionWrite:L33;VersionRead:L39"
"Data/Scripts/Magic/Bard/Scrolls/MagesBallad.cs","Server.Items.MagesBalladScroll","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L30;Deserialize:L36;SerialCtor:L22;VersionWrite:L33;VersionRead:L39"
"Data/Scripts/Magic/Bard/Scrolls/MagicFinale.cs","Server.Items.MagicFinaleScroll","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L30;Deserialize:L36;SerialCtor:L22;VersionWrite:L33;VersionRead:L39"
"Data/Scripts/Magic/Bard/Scrolls/PoisonCarol.cs","Server.Items.PoisonCarolScroll","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L30;Deserialize:L36;SerialCtor:L22;VersionWrite:L33;VersionRead:L39"
"Data/Scripts/Magic/Bard/Scrolls/PoisonThrenody.cs","Server.Items.PoisonThrenodyScroll","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L30;Deserialize:L36;SerialCtor:L22;VersionWrite:L33;VersionRead:L39"
"Data/Scripts/Magic/Bard/Scrolls/SheepfoeMambo.cs","Server.Items.SheepfoeMamboScroll","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L30;Deserialize:L36;SerialCtor:L22;VersionWrite:L33;VersionRead:L39"
"Data/Scripts/Magic/Bard/Scrolls/SinewyEtude.cs","Server.Items.SinewyEtudeScroll","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L30;Deserialize:L36;SerialCtor:L22;VersionWrite:L33;VersionRead:L39"
"Data/Scripts/Magic/Bard/SongBook.cs","Server.Items.SongBook","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L50;Deserialize:L57;SerialCtor:L47;VersionWrite:L53;VersionRead:L60"
"Data/Scripts/Magic/Base/ForgetfulGem.cs","Server.Items.ForgetfulGem","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L216;Deserialize:L222;SerialCtor:L213;VersionWrite:L219;VersionRead:L225"
"Data/Scripts/Magic/Base/SpellBooks.cs","Server.Items.MyElementalSpellbook","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L186;Deserialize:L192;SerialCtor:L183;VersionWrite:L189;VersionRead:L195"
"Data/Scripts/Magic/Base/SpellBooks.cs","Server.Items.MyNecromancerSpellbook","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L99;Deserialize:L105;SerialCtor:L96;VersionWrite:L102;VersionRead:L108"
"Data/Scripts/Magic/Base/SpellBooks.cs","Server.Items.MyNinjabook","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L359;Deserialize:L365;SerialCtor:L356;VersionWrite:L362;VersionRead:L368"
"Data/Scripts/Magic/Base/SpellBooks.cs","Server.Items.MyPaladinbook","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L502;Deserialize:L508;SerialCtor:L499;VersionWrite:L505;VersionRead:L511"
"Data/Scripts/Magic/Base/SpellBooks.cs","Server.Items.MySamuraibook","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L425;Deserialize:L431;SerialCtor:L422;VersionWrite:L428;VersionRead:L434"
"Data/Scripts/Magic/Base/SpellBooks.cs","Server.Items.MySongbook","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L567;Deserialize:L573;SerialCtor:L564;VersionWrite:L570;VersionRead:L576"
"Data/Scripts/Magic/Base/SpellBooks.cs","Server.Items.MySpellbook","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L297;Deserialize:L303;SerialCtor:L294;VersionWrite:L300;VersionRead:L306"
"Data/Scripts/Magic/Bushido/BookOfBushido.cs","Server.Items.BookOfBushido","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L36;Deserialize:L43;SerialCtor:L33;VersionWrite:L40;VersionRead:L47"
"Data/Scripts/Magic/Death Knight/DeathKnightSpellBook.cs","Server.Items.DeathKnightSpellbook","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L110;Deserialize:L117;SerialCtor:L107;VersionWrite:L113;VersionRead:L120"
"Data/Scripts/Magic/Death Knight/DeathSkulls.cs","Server.Items.DeathKnightSkull750","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L33;Deserialize:L39;SerialCtor:L30;VersionWrite:L36;VersionRead:L42"
"Data/Scripts/Magic/Death Knight/DeathSkulls.cs","Server.Items.DeathKnightSkull751","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L73;Deserialize:L79;SerialCtor:L70;VersionWrite:L76;VersionRead:L82"
"Data/Scripts/Magic/Death Knight/DeathSkulls.cs","Server.Items.DeathKnightSkull752","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L113;Deserialize:L119;SerialCtor:L110;VersionWrite:L116;VersionRead:L122"
"Data/Scripts/Magic/Death Knight/DeathSkulls.cs","Server.Items.DeathKnightSkull753","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L153;Deserialize:L159;SerialCtor:L150;VersionWrite:L156;VersionRead:L162"
"Data/Scripts/Magic/Death Knight/DeathSkulls.cs","Server.Items.DeathKnightSkull754","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L193;Deserialize:L199;SerialCtor:L190;VersionWrite:L196;VersionRead:L202"
