"ControllerId","RoadmapOrder","SourceBatchId","ControllerStatus","CompletionStatus","SourceEditsAllowedNow","SourceEditsMade","Reason","RequiredUserInputOrApproval","GateRows","VerificationStatus","CommitStatus","ReviewedAt","Notes"
"SOURCE-BATCH-CONTROLLER","338","SOURCE-BATCH-338","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-338 created fresh candidate discovery and implemented SB338-CAND-001 LevelShepherdsCrook stale/null/mobile/source-crook/deleted-creature guards for LevelShepherdsCrook.OnDoubleClick, HerdingTarget.OnTarget, and InternalTarget.OnTarget while preserving level-staff stats, abilities, target ranges, animal eligibility, controlled-animal message, herding skill checks, target-location assignment, messages, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-338-levelshepherdscrook-guard-repair-closeout.md.","LevelShepherdsCrook.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 93d639ab.","2026-07-01T17:39:30-05:00","Closed. SOURCE-BATCH-339+ candidate discovery starts after SOURCE-BATCH-338 commit."
"SOURCE-BATCH-CONTROLLER","339","SOURCE-BATCH-339","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-339 created fresh candidate discovery and implemented SB339-CAND-001 BottleOil stale/null/mobile/source-item guard for BottleOil.OnDoubleClick while preserving item metadata, message text, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-339-bottleoil-guard-repair-closeout.md.","BottleOil.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as bdbcd137.","2026-07-01T17:45:05-05:00","Closed. SOURCE-BATCH-340+ candidate discovery starts after SOURCE-BATCH-339 commit."
"SOURCE-BATCH-CONTROLLER","340","SOURCE-BATCH-340","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-340 created fresh candidate discovery and implemented SB340-CAND-001 RuneStoneGate stale/null/mobile/source-item guard for RuneStoneGate.OnDoubleClick while preserving item metadata, static message text, serialization, region/travel behavior, and layout behavior.","None. Source batch closeout is recorded in source-batch-340-runestonegate-guard-repair-closeout.md.","RuneStoneGate.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as dd20c825.","2026-07-01T17:50:25-05:00","Closed. SOURCE-BATCH-341+ candidate discovery starts after SOURCE-BATCH-340 commit."
"SOURCE-BATCH-CONTROLLER","341","SOURCE-BATCH-341","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-341 created fresh candidate discovery and implemented SB341-CAND-001 JokeBook stale/null/mobile/source-item guard for JokeBook.OnDoubleClick while preserving item metadata, PlayerMobile-only behavior, random joke selection, sound/speech behavior, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-341-jokebook-guard-repair-closeout.md.","JokeBook.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as fc6efb6f.","2026-07-01T17:55:05-05:00","Closed. SOURCE-BATCH-342+ candidate discovery starts after SOURCE-BATCH-341 commit."
"SOURCE-BATCH-CONTROLLER","342","SOURCE-BATCH-342","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-342 created fresh candidate discovery and implemented SB342-CAND-001 LanternOfDiscipline stale/null/mobile/source-item guards for LanternOfDiscipline.OnDoubleClick while preserving item metadata, backpack-use message, success message, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-342-lanternofdiscipline-guard-repair-closeout.md.","LanternOfDiscipline.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as a87b4f25.","2026-07-01T18:01:18-05:00","Closed. SOURCE-BATCH-343+ continues with the next deferred sibling candidate after SOURCE-BATCH-342 commit."
"SOURCE-BATCH-CONTROLLER","343","SOURCE-BATCH-343","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-343 continued the deferred sibling queue and implemented SB343-CAND-001 OrbOfLogic stale/null/mobile/source-item guards for OrbOfLogic.OnDoubleClick while preserving item metadata, backpack-use message, success message, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-343-orboflogic-guard-repair-closeout.md.","OrbOfLogic.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as af555889.","2026-07-01T18:07:58-05:00","Closed. SOURCE-BATCH-344+ continues with the next deferred sibling candidate after SOURCE-BATCH-343 commit."
"SOURCE-BATCH-CONTROLLER","344","SOURCE-BATCH-344","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-344 continued the deferred sibling queue and implemented SB344-CAND-001 ScalesOfEthicality stale/null/mobile/source-item guards for ScalesOfEthicality.OnDoubleClick while preserving item metadata, backpack-use message, success message, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-344-scalesofethicality-guard-repair-closeout.md.","ScalesOfEthicality.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 145facd9.","2026-07-01T18:13:21-05:00","Closed. SOURCE-BATCH-345+ continues with the next deferred sibling candidate after SOURCE-BATCH-344 commit."
"SOURCE-BATCH-CONTROLLER","345","SOURCE-BATCH-345","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-345 continued the deferred sibling queue and implemented SB345-CAND-001 BookOfTruth stale/null/mobile/source-item guards for BookOfTruth.OnDoubleClick while preserving item metadata, backpack-read message, success message, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-345-bookoftruth-guard-repair-closeout.md.","BookOfTruth.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as c6d8aeee.","2026-07-01T18:18:28-05:00","Closed. SOURCE-BATCH-346+ continues with the next deferred sibling candidate after SOURCE-BATCH-345 commit."
"SOURCE-BATCH-CONTROLLER","346","SOURCE-BATCH-346","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-346 continued the deferred sibling queue and implemented SB346-CAND-001 CandleOfLove stale/null/mobile/source-item guards for CandleOfLove.OnDoubleClick while preserving item metadata, backpack-use message, success message, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-346-candleoflove-guard-repair-closeout.md.","CandleOfLove.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 359d6b2e.","2026-07-01T18:24:23-05:00","Closed. SOURCE-BATCH-347+ continues with the next deferred sibling candidate after SOURCE-BATCH-346 commit."
"SOURCE-BATCH-CONTROLLER","347","SOURCE-BATCH-347","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-347 continued the deferred sibling queue and implemented SB347-CAND-001 BellOfCourage stale/null/mobile/source-item guards for BellOfCourage.OnDoubleClick while preserving item metadata, sound behavior, backpack-use message, success message, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-347-bellofcourage-guard-repair-closeout.md.","BellOfCourage.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as def0aa20.","2026-07-01T18:29:51-05:00","Closed. SOURCE-BATCH-348+ continues with the next deferred sibling candidate after SOURCE-BATCH-347 commit."
"SOURCE-BATCH-CONTROLLER","348","SOURCE-BATCH-348","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-348 continued the deferred sibling queue and implemented SB348-CAND-001 ShardOfHatred stale/null/mobile/source-item guards for ShardOfHatred.OnDoubleClick while preserving item metadata, backpack-use message, success message, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-348-shardofhatred-guard-repair-closeout.md.","ShardOfHatred.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 7458628b.","2026-07-01T18:38:27-05:00","Closed. SOURCE-BATCH-349+ continues with the next deferred sibling candidate after SOURCE-BATCH-348 commit."
"SOURCE-BATCH-CONTROLLER","349","SOURCE-BATCH-349","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-349 continued the deferred sibling queue and implemented SB349-CAND-001 ShardOfFalsehood stale/null/mobile/source-item guards for ShardOfFalsehood.OnDoubleClick while preserving item metadata, backpack-use message, success message, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-349-shardoffalsehood-guard-repair-closeout.md.","ShardOfFalsehood.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 9b2e2495.","2026-07-01T18:43:18-05:00","Closed. SOURCE-BATCH-350+ continues with the next deferred sibling candidate after SOURCE-BATCH-349 commit."
"SOURCE-BATCH-CONTROLLER","350","SOURCE-BATCH-350","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-350 completed the deferred sibling queue and implemented SB350-CAND-001 ShardOfCowardice stale/null/mobile/source-item guards for ShardOfCowardice.OnDoubleClick while preserving item metadata, backpack-use message, success message, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-350-shardofcowardice-guard-repair-closeout.md.","ShardOfCowardice.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as a6777fbe.","2026-07-01T18:48:01-05:00","Closed. SOURCE-BATCH-351+ requires fresh non-gated candidate discovery because the deferred sibling queue is exhausted."
